#,FORM #,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,Who-1,Url-1,Technology-1,Language-1,Site description-1,Country-1,Start Date-1,End Date-1,FIRST NAME,LAST NAME,EMAIL,APPROVED,VERIFIED
1388,1,https://whd2011events.crowdmap.com,2014-11-26 17:00:00,unknown,https://whd2011events.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1389,1,https://mechanikrowerowykoszalin.crowdmap.com,2014-11-26 17:00:00,unknown,https://mechanikrowerowykoszalin.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1390,1,https://olhoporolholenteporlente.crowdmap.com,2014-11-26 17:00:00,unknown,https://olhoporolholenteporlente.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1391,1,http://www.supergradjani.ba,2014-11-26 17:00:00,unknown,http://www.supergradjani.ba,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1384,1,http://www.mapmyschool.net,2014-11-26 16:59:00,unknown,http://www.mapmyschool.net,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1385,1,https://commonsism.crowdmap.com,2014-11-26 16:59:00,unknown,https://commonsism.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1386,1,https://redcomunidadesjs.crowdmap.com,2014-11-26 16:59:00,unknown,https://redcomunidadesjs.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1387,1,http://demo.watching.cz,2014-11-26 16:59:00,unknown,http://demo.watching.cz,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1380,1,https://fosasfranquismoeuskadi.crowdmap.com,2014-11-26 16:59:00,unknown,https://fosasfranquismoeuskadi.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1381,1,https://moabit.crowdmap.com,2014-11-26 16:59:00,unknown,https://moabit.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1382,1,http://eventosong.org,2014-11-26 16:59:00,unknown,http://eventosong.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1383,1,https://dswdfo11.crowdmap.com,2014-11-26 16:59:00,unknown,https://dswdfo11.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1376,1,https://1dediciembre.crowdmap.com,2014-11-26 16:59:00,unknown,https://1dediciembre.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1377,1,https://texaswildflowers.crowdmap.com,2014-11-26 16:59:00,unknown,https://texaswildflowers.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1378,1,https://izbori2012.crowdmap.com,2014-11-26 16:59:00,unknown,https://izbori2012.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1379,1,https://encuentralibreriasbuenosaires.crowdmap.com,2014-11-26 16:59:00,unknown,https://encuentralibreriasbuenosaires.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1373,1,https://wildflowerhaven.crowdmap.com,2014-11-26 16:59:00,unknown,https://wildflowerhaven.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1374,1,https://elephant911.crowdmap.com,2014-11-26 16:59:00,unknown,https://elephant911.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1375,1,http://geonepal.crowdmap.com,2014-11-26 16:59:00,unknown,http://geonepal.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1369,1,http://gotof.crowdmap.com,2014-11-26 16:59:00,unknown,http://gotof.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1370,1,https://romafelice.crowdmap.com,2014-11-26 16:59:00,unknown,https://romafelice.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1371,1,http://xanthus.crowdmap.com,2014-11-26 16:59:00,unknown,http://xanthus.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1372,1,http://contenidosenred.com/prueba3/ushahidi,2014-11-26 16:59:00,unknown,http://contenidosenred.com/prueba3/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1365,1,http://chcsrs.sdcanyonlands.org,2014-11-26 16:59:00,unknown,http://chcsrs.sdcanyonlands.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1366,1,http://cssfirst.crowdmap.com,2014-11-26 16:59:00,unknown,http://cssfirst.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1367,1,http://huecobogota.crowdmap.com,2014-11-26 16:59:00,unknown,http://huecobogota.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1368,1,https://sharakahvsracism.crowdmap.com,2014-11-26 16:59:00,unknown,https://sharakahvsracism.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1361,1,http://recursosdeocio.org,2014-11-26 16:59:00,unknown,http://recursosdeocio.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1362,1,https://bagnacavallo.crowdmap.com,2014-11-26 16:59:00,unknown,https://bagnacavallo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1363,1,https://connecttheweb.crowdmap.com,2014-11-26 16:59:00,unknown,https://connecttheweb.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1364,1,https://equipamentsterrasa.crowdmap.com,2014-11-26 16:59:00,unknown,https://equipamentsterrasa.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1358,1,http://geoavalanche.org/incident,2014-11-26 16:59:00,unknown,http://geoavalanche.org/incident,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1359,1,http://streetarterlangen.crowdmap.com,2014-11-26 16:59:00,unknown,http://streetarterlangen.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1360,1,https://meetusonthestreet12.crowdmap.com,2014-11-26 16:59:00,unknown,https://meetusonthestreet12.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1353,1,https://multicultto.crowdmap.com,2014-11-26 16:59:00,unknown,https://multicultto.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1354,1,http://suiteplus.crowdmap.com,2014-11-26 16:59:00,unknown,http://suiteplus.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1355,1,http://climaterepression.crowdmap.com,2014-11-26 16:59:00,unknown,http://climaterepression.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1356,1,https://statusquo.crowdmap.com,2014-11-26 16:59:00,unknown,https://statusquo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1350,1,https://immolations.crowdmap.com,2014-11-26 16:59:00,unknown,https://immolations.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1351,1,https://clevelandhate.crowdmap.com,2014-11-26 16:59:00,unknown,https://clevelandhate.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1352,1,http://mechka-smolyan.com/ushahidi,2014-11-26 16:59:00,unknown,http://mechka-smolyan.com/ushahidi,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1346,1,https://franeitalia.crowdmap.com,2014-11-26 16:59:00,unknown,https://franeitalia.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1347,1,https://airqualitymonitoring.crowdmap.com,2014-11-26 16:59:00,unknown,https://airqualitymonitoring.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1348,1,https://xvitry.crowdmap.com,2014-11-26 16:59:00,unknown,https://xvitry.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1349,1,http://teatrodetiteres.org,2014-11-26 16:59:00,unknown,http://teatrodetiteres.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1342,1,https://childrencharterfordrr.crowdmap.com,2014-11-26 16:59:00,unknown,https://childrencharterfordrr.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1343,1,Road Watch Philppines,2014-11-26 16:59:00,unknown,https://roadwatchphilippines.crowdmap.com,"Traffic,Crowdmap,small",-1.2873,36.821451,,https://roadwatchphilippines.crowdmap.com,Crowdmap,English,,Philippines,,,,,,YES,NO
1344,1,http://smallworldproject.ch/mappednews,2014-11-26 16:59:00,unknown,http://smallworldproject.ch/mappednews,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1345,1,https://ktmeq.crowdmap.com,2014-11-26 16:59:00,unknown,https://ktmeq.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1338,1,https://ukstorm2013.crowdmap.com,2014-11-26 16:59:00,unknown,https://ukstorm2013.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1339,1,http://ushahidihalloffame.crowdmap.com,2014-11-26 16:59:00,unknown,http://ushahidihalloffame.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1340,1,https://lantaulink.crowdmap.com,2014-11-26 16:59:00,unknown,https://lantaulink.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1334,1,https://pemolisiankonflikagama.crowdmap.com,2014-11-26 16:59:00,unknown,https://pemolisiankonflikagama.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1335,1,http://crimesnodistritofederal.crowdmap.com,2014-11-26 16:59:00,unknown,http://crimesnodistritofederal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1336,1,http://drcls.crowdmap.com,2014-11-26 16:59:00,unknown,http://drcls.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1337,1,https://crimesingreece.crowdmap.com,2014-11-26 16:59:00,unknown,https://crimesingreece.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1330,1,http://women.crowdmap.com,2014-11-26 16:59:00,unknown,http://women.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1331,1,https://visov1.crowdmap.com,2014-11-26 16:59:00,unknown,https://visov1.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1332,1,https://sacopsmetro.crowdmap.com,2014-11-26 16:59:00,unknown,https://sacopsmetro.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1333,1,http://www.thisiseden.org.uk,2014-11-26 16:59:00,unknown,http://www.thisiseden.org.uk,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1326,1,http://windmap.scotlandagainstspin.org,2014-11-26 16:59:00,unknown,http://windmap.scotlandagainstspin.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1327,1,https://2002gujaratriots.crowdmap.com,2014-11-26 16:59:00,unknown,https://2002gujaratriots.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1328,1,http://santaclaracounty.crowdmap.com,2014-11-26 16:59:00,unknown,http://santaclaracounty.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1329,1,https://communitygeography.crowdmap.com,2014-11-26 16:59:00,unknown,https://communitygeography.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1323,1,http://liberia2011.ushahidi.com/new,2014-11-26 16:59:00,unknown,http://liberia2011.ushahidi.com/new,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
1324,1,http://oaklandhistory.crowdmap.com,2014-11-26 16:59:00,unknown,http://oaklandhistory.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1325,1,https://crimenpr.crowdmap.com,2014-11-26 16:59:00,unknown,https://crimenpr.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1320,1,https://humanities101.crowdmap.com,2014-11-26 16:59:00,unknown,https://humanities101.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1321,1,http://a2.ushahidi.tw,2014-11-26 16:59:00,unknown,http://a2.ushahidi.tw,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1322,1,https://gazasolidarity.crowdmap.com,2014-11-26 16:59:00,unknown,https://gazasolidarity.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1316,1,https://coalition.crowdmap.com,2014-11-26 16:59:00,unknown,https://coalition.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1317,1,http://www.pps.org/placemap/tupelo,2014-11-26 16:59:00,unknown,http://www.pps.org/placemap/tupelo,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1318,1,http://newstrackworld.crowdmap.com,2014-11-26 16:59:00,unknown,http://newstrackworld.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1319,1,https://jcucssa.crowdmap.com,2014-11-26 16:59:00,unknown,https://jcucssa.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1312,1,http://internationaljustice.crowdmap.com,2014-11-26 16:59:00,unknown,http://internationaljustice.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1313,1,https://startupbr.crowdmap.com,2014-11-26 16:59:00,unknown,https://startupbr.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1314,1,http://iniciativapersonal.crowdmap.com,2014-11-26 16:59:00,unknown,http://iniciativapersonal.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1315,1,https://climatequery.crowdmap.com,2014-11-26 16:59:00,unknown,https://climatequery.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1308,1,https://poopatrolmarsden.crowdmap.com,2014-11-26 16:59:00,unknown,https://poopatrolmarsden.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1309,1,https://oscpf.crowdmap.com,2014-11-26 16:59:00,unknown,https://oscpf.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1310,1,https://cencos.crowdmap.com,2014-11-26 16:59:00,unknown,https://cencos.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1311,1,https://estacionserviciosgijon.crowdmap.com,2014-11-26 16:59:00,unknown,https://estacionserviciosgijon.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1305,1,https://malawi.crowdmap.com,2014-11-26 16:59:00,unknown,https://malawi.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1306,1,http://jcucrimelogdecember.crowdmap.com,2014-11-26 16:59:00,unknown,http://jcucrimelogdecember.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1307,1,http://map.reevo.org,2014-11-26 16:59:00,unknown,http://map.reevo.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1301,1,http://bamyanroad.crowdmap.com,2014-11-26 16:59:00,unknown,http://bamyanroad.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1302,1,http://gistailormade.crowdmap.com,2014-11-26 16:59:00,unknown,http://gistailormade.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1303,1,http://corruptiondatabase.crowdmap.com,2014-11-26 16:59:00,unknown,http://corruptiondatabase.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1304,1,https://galas.crowdmap.com,2014-11-26 16:59:00,unknown,https://galas.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1297,1,http://4wsimwg.net/ushahidi,2014-11-26 16:59:00,unknown,http://4wsimwg.net/ushahidi,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
1298,1,http://www.thejsconstruction.com,2014-11-26 16:59:00,unknown,http://www.thejsconstruction.com,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1299,1,http://nationalism.crowdmap.com,2014-11-26 16:59:00,unknown,http://nationalism.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1300,1,https://flopalcao.crowdmap.com,2014-11-26 16:59:00,unknown,https://flopalcao.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1294,1,http://globalbencomms.crowdmap.com,2014-11-26 16:59:00,unknown,http://globalbencomms.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1295,1,https://hackerspaces.crowdmap.com,2014-11-26 16:59:00,unknown,https://hackerspaces.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1296,1,https://opengov.crowdmap.com,2014-11-26 16:59:00,unknown,https://opengov.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1290,1,http://usai-chapala.org/ushahidi,2014-11-26 16:59:00,unknown,http://usai-chapala.org/ushahidi,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1291,1,http://greenwichcab.crowdmap.com,2014-11-26 16:59:00,unknown,http://greenwichcab.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1292,1,http://fiscalizo.crowdmap.com,2014-11-26 16:59:00,unknown,http://fiscalizo.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1293,1,https://resistenciasurbanasbh.crowdmap.com,2014-11-26 16:59:00,unknown,https://resistenciasurbanasbh.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1286,1,https://urbanvoice.crowdmap.com,2014-11-26 16:59:00,unknown,https://urbanvoice.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1287,1,https://secim2011.crowdmap.com,2014-11-26 16:59:00,unknown,https://secim2011.crowdmap.com,"uncategorised,Crowdmap,large",0,0,,,,,,,,,,,,YES,NO
1288,1,https://orwa.crowdmap.com,2014-11-26 16:59:00,unknown,https://orwa.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1289,1,https://logros15m.crowdmap.com,2014-11-26 16:59:00,unknown,https://logros15m.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1283,1,http://www.china-lab.org/shenzhen,2014-11-26 16:59:00,unknown,http://www.china-lab.org/shenzhen,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1284,1,http://lesfruitsduvoisin.org,2014-11-26 16:59:00,unknown,http://lesfruitsduvoisin.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1285,1,https://sospatrimonioculturalnh.crowdmap.com,2014-11-26 16:59:00,unknown,https://sospatrimonioculturalnh.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1279,1,http://paro.vivirenlafinca.org,2014-11-26 16:59:00,unknown,http://paro.vivirenlafinca.org,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1280,1,https://archeologiainvaldelsa.crowdmap.com,2014-11-26 16:59:00,unknown,https://archeologiainvaldelsa.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1281,1,http://www.francigenanelsud.duaslauros.it,2014-11-26 16:59:00,unknown,http://www.francigenanelsud.duaslauros.it,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1282,1,https://bicing123.crowdmap.com,2014-11-26 16:59:00,unknown,https://bicing123.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1276,1,http://ciudadana.conexihon.info,2014-11-26 16:59:00,unknown,http://ciudadana.conexihon.info,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1277,1,http://humantrafficking.crowdmap.com,2014-11-26 16:59:00,unknown,http://humantrafficking.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1278,1,https://coloradobirds.crowdmap.com,2014-11-26 16:59:00,unknown,https://coloradobirds.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1272,1,https://hocicontento.crowdmap.com,2014-11-26 16:59:00,unknown,https://hocicontento.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1273,1,https://redlandsanimalrescue.crowdmap.com,2014-11-26 16:59:00,unknown,https://redlandsanimalrescue.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1274,1,http://bamyanhealthservices.crowdmap.com,2014-11-26 16:59:00,unknown,http://bamyanhealthservices.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1275,1,http://mapas2.sbm.org.br,2014-11-26 16:59:00,unknown,http://mapas2.sbm.org.br,"uncategorised,Ushahidi,large",0,0,,,,,,,,,,,,YES,NO
1269,1,https://fdcz.crowdmap.com,2014-11-26 16:59:00,unknown,https://fdcz.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1270,1,http://www.legumen.com/legumen,2014-11-26 16:59:00,unknown,http://www.legumen.com/legumen,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1271,1,http://survivorsconnect.org/justiceformysister,2014-11-26 16:59:00,unknown,http://survivorsconnect.org/justiceformysister,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1265,1,http://www.hongkongcan.org/reports,2014-11-26 16:59:00,unknown,http://www.hongkongcan.org/reports,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1266,1,https://camhcommunity.crowdmap.com,2014-11-26 16:59:00,unknown,https://camhcommunity.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1267,1,http://hbvpopulations.crowdmap.com,2014-11-26 16:59:00,unknown,http://hbvpopulations.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1268,1,http://www.smithmtnlake.net,2014-11-26 16:59:00,unknown,http://www.smithmtnlake.net,"uncategorised,Ushahidi,small",0,0,,,,,,,,,,,,YES,NO
1261,1,https://favouriteplace.crowdmap.com,2014-11-26 16:59:00,unknown,https://favouriteplace.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1262,1,https://fondazioni4africasenegal.crowdmap.com,2014-11-26 16:59:00,unknown,https://fondazioni4africasenegal.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1263,1,https://sanbrunofire.crowdmap.com,2014-11-26 16:59:00,unknown,https://sanbrunofire.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1264,1,http://ghvotes2012.com.tempwebpage.com,2014-11-26 16:59:00,unknown,http://ghvotes2012.com.tempwebpage.com,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1258,1,http://mapa.ciudadinclusiva.org,2014-11-26 16:59:00,unknown,http://mapa.ciudadinclusiva.org,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1259,1,https://spasinlondon.crowdmap.com,2014-11-26 16:59:00,unknown,https://spasinlondon.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1260,1,https://manchestercuts.crowdmap.com,2014-11-26 16:59:00,unknown,https://manchestercuts.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1254,1,http://adroits.crowdmap.com,2014-11-26 16:59:00,unknown,http://adroits.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1255,1,https://rhrknk.crowdmap.com,2014-11-26 16:59:00,unknown,https://rhrknk.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1256,1,http://unedalba.crowdmap.com,2014-11-26 16:59:00,unknown,http://unedalba.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1257,1,http://ngopulse.crowdmap.com,2014-11-26 16:59:00,unknown,http://ngopulse.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
1250,1,https://yallaegypt.crowdmap.com,2014-11-26 16:59:00,unknown,https://yallaegypt.crowdmap.com,"uncategorised,Crowdmap,medium",0,0,,,,,,,,,,,,YES,NO
1251,1,http://54.247.180.3,2014-11-26 16:59:00,unknown,http://54.247.180.3,"uncategorised,Ushahidi,medium",0,0,,,,,,,,,,,,YES,NO
1252,1,https://ecacador.crowdmap.com,2014-11-26 16:59:00,unknown,https://ecacador.crowdmap.com,"uncategorised,Crowdmap,small",0,0,,,,,,,,,,,,YES,NO
